id	doc	frame	minority	linguistic_minority	religious_minority	social_class_minority	sexual_orientation_minority	ethnic_minority	national_minority	other_minority	disabled_minority	gender	age_numerical	income	citizenship	education	political_left_right	exp_housing_discrim	city_district	city_neighborhood	prof_situation	fear_forced_out	seen_landlord_pressure	changes_in_community	seen_renovations	neighborhood_connection	respect_rules	neighbhorhood_crime	env_pollution_impact	climate_concern	age	city	country	preframe_densifproj_acceptance	postframe_densifproj_acceptance	densifproj_on_rent	densifproj_on_social	imce_RentContr	imce_InclZon	imce_Partic	imce_forProf	imce_dens	imce_mixUse	imce_ClimNeutr	imce_RentContr_se	imce_InclZon_se	imce_Partic_se	imce_forProf_se	imce_dens_se	imce_mixUse_se	imce_ClimNeutr_se
R_3s09q4SGvoobeWQ	Not enough social housing. Regenerate in London for the rich to push out the poor	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	44.0	1.0	National	Master's degree	6.0	No	Southwark	Borough & Bankside	Employed (full-time)	2	2	2	2	1	1	0	8.0	2	3	London	United Kingdom	0	-3	3	-3	0.2	-3.5108334685767e-17	0.1	0.333333333333333	0.166666666666667	-1.05325004057301e-16	0.25	0.14142135623731	0.161374306091976	0.1	0.166666666666667	0.131761569173682	0.14142135623731	0.153093108923949
R_vvLRAUC1tPOYfrb	Preferably a not-for-profit investor who accommodates much needed social housing 	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	50.0	4.0	National	Bachelor's degree	3.0	No	Wandsworth	Wandsworth Common	Employed (full-time)	0	-1	0	-1	1	0	0	8.0	1	4	London	United Kingdom	1	1	0	1	0.666666666666667	0.5	0.25	0.625	0.444444444444444	0.5	0.571428571428572	0.314970394174356	0.395284707521047	0.255155181539914	0.171163299220364	0.175682092231577	0.395284707521047	0.206196524710581
R_10ZCQ6PY2QkLUTk	Neighbourhoods are being ruined by rich people moving in, pushing rents up, moving to get into schools, shutting down venues or pubs they don't like and overwhelming areas by their sheer numbers. Keep the rich out of London.	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	48.0	5.0	National	Master's degree	0.0	No	Southwark	Nunhead & Queen’s Road	Employed (full-time)	-2	0	1	1	1	1	-1	2.0	2	4	London	United Kingdom	0	-1	1	-2	0.1	0.2	0.0	0.2	0.125	0.500000000000001	3.5108334685767e-17	0.1	0.14142135623731	0.161374306091976	0.14142135623731	0.116926793336686	0.176776695296637	0.14142135623731
R_2RVxkvzjv47BPCm	lower intensity choice plus rent increases	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	70.0	1.0	National	Higher technical examination	3.0	No	Richmond upon Thames	Hampton Wick	Not working (retired)	-2	-1	0	0	-1	0	0	5.0	-2	5	London	United Kingdom	-1	-1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2En206hWgkzIyyQ	I went for mixed use developments that did not have 100% population increase, had 20% affordable housing and some sort of reasonable rent cap	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	44.0	6.0	National	Secondary school certificate	5.0	No	Enfield	Palmers Green	Employed (full-time)	-2	-2	-2	1	0	1	-1	1.0	2	3	London	United Kingdom	-2	-1	0	1	0.5	7.0216669371534e-17	0.333333333333333	0.142857142857143	0.4	0.0	0.333333333333333	0.293150984988964	0.440958551844099	0.251976315339485	0.164957219768465	0.173205080756888	0.204124145231932	0.166666666666667
R_eqCW0X6jDCZ9qsV	I think rent prices should be controlled. And somewhere I chosen the climate ones, because we need to protect the environment and build different buildings	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	37.0	6.0	Dual citizenship	Bachelor's degree	2.0	No	Greenwich	Woolwich Riverside	Employed (part-time)	-1	-1	2	1	1	2	-2	8.0	2	3	London	United Kingdom	2	1	3	-2	0.25	0.333333333333333	0.5	0.5	0.5	0.0	0.2	0.255155181539914	0.314970394174356	0.166666666666667	0.279508497187474	0.279508497187474	0.52704627669473	0.2
R_2YKWL6Shh9d4aV2	I am totaly against any international for-profit companies buying any more housing. Most of it is illegal and untaxed. I do not trust private landlords and feel that government should be the driver in building and protecting rents	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	67.0	5.0	National	Secondary school certificate	2.0	No	Kingston upon Thames	Tolworth & Hook Rise	Not working (retired)	-2	-2	1	2	1	-1	1	8.0	2	5	London	United Kingdom	-1	-1	1	1	0.333333333333333	-7.0216669371534e-17	-1.40433338743068e-16	0.75	0.5	-3.86191681543437e-16	0.2	0.29546842014264	0.21650635094611	0.342326598440729	0.153093108923949	0.176776695296637	0.5	0.223606797749979
R_3jcjZdr1axJWQki	Density and climate change 	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	53.0	5.0	National	Master's degree	1.0	No	Bexley	Falconwood & Welling	Employed (full-time)	-2	-2	0	-1	-2	-2	-1	10.0	2	4	London	United Kingdom	1	1	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3kb5SnWNhsSFh3j	Tried to balance the needs for building sense of community 	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	70.0	1.0	National	Master's degree	4.0	Do not know	Croydon	Sanderstead	Not working (retired)	-1	0	0	2	1	0	0	7.0	1	5	London	United Kingdom	-1	-1	1	0	0.5	0.0	0.2	0.333333333333333	0.833333333333334	0.5	0.333333333333333	0.279508497187474	0.52704627669473	0.2	0.208333333333333	0.131761569173682	0.395284707521047	0.208333333333333
R_1Nk57p2XomgVIka	Generally all proposals work for one reason or the other. It is better to go up than out on green / brown space	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	53.0	1.0	National	Secondary school certificate	3.0	No	Westminster	Knightsbridge & Belgravia	Employed (full-time)	-1	-1	1	1	1	-1	0	3.0	1	4	London	United Kingdom	-1	1	1	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_1PRclYqVtasrpTO	Too many people living in an area creates huge chaos with parking and utility services	neighborhood	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Female	65.0	1.0	National	No school certificate	1.0	No	Harrow	Queensbury	Not working (retired)	-1	-2	2	2	-2	2	-2	8.0	1	5	London	United Kingdom	0	0	1	1	1.0	0.5	-2.80866677486136e-16	1.0	1.0	0.7	0.5	0.342326598440729	0.176776695296637	0.440958551844098	0.267261241912424	4.57275590197656e-17	0.152752523165195	0.239356776939085
R_2SjePub1WCEKqxm	Climate change inclusion in proposal one	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	36.0	7.0	National	Master's degree	1.0	No	Barnet	Garden Suburb	Employed (full-time)	2	1	1	1	1	2	-2	3.0	0	3	London	United Kingdom	0	-1	0	-1	1.0	1.0	1.0	0.875	0.857142857142857	1.0	0.8	0.233853586673371	0.233853586673371	0.233853586673371	0.116926793336686	0.123717914826348	0.188982236504614	0.141421356237309
R_1jwBiXlH6FgYS18	More about the impact on the area as a whole	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	57.0	5.0	National	Secondary school certificate	4.0	No	Enfield	Bush Hill Park	Employed (full-time)	-1	0	0	1	0	-2	-2	5.0	2	5	London	United Kingdom	0	-2	-1	1	0.666666666666667	0.6	0.666666666666667	0.8	1.0	1.0	1.0	0.251976315339485	0.173205080756888	0.251976315339485	0.2	0.144337567297406	0.306186217847897	0.243975018237133
R_2fwVbAQF5buaOK8	I think mixed housing increases diversity within an area	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	65.0	5.0	National	Bachelor's degree	4.0	No	Sutton	Worcester Park	Not working (retired)	-2	-2	0	-1	-1	0	1	2.0	1	5	London	United Kingdom	1	1	0	1	1.0	1.0	1.0	1.0	0.9	1.0	0.75	0.233853586673371	0.233853586673371	0.333333333333333	0.14142135623731	0.1	0.333333333333333	0.153093108923949
R_2Yhyv3hsxDCrh2b	don't believe large population increases in my area would be good, as roads are already overcrowded.	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	60.0	3.0	National	Apprenticeship	2.0	No	Havering	Squirrel's Heath	Not working (retired)	-2	-2	1	1	0	0	1	6.0	1	5	London	United Kingdom	1	-1	1	1	0.333333333333333	0.5	1.0	0.75	1.0	0.75	0.666666666666667	0.251976315339485	0.353553390593274	0.5	0.255155181539914	2.77555756156289e-17	0.255155181539914	0.208333333333333
R_2aVu0Hq4qODaf7Y	Too many people 	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	49.0	7.0	National	Bachelor's degree	4.0	No	Islington	Junction	Employed (full-time)	0	0	1	0	-1	-2	-2	5.0	0	4	London	United Kingdom	-3	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2oivf8KpfNwBGEx	Lower densification figures, although not happy with any increase in densification	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	63.0	5.0	National	Apprenticeship	5.0	No	Havering	Hacton	Not working (retired)	-2	-2	0	-2	0	-1	1	2.0	0	5	London	United Kingdom	-2	-2	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_1r2eaONyalw2Fbh	I feel that commitment to aid climate change is really important 	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	43.0	1.0	National	Higher education entrance qualification	3.0	No	Hammersmith and Fulham	Parsons Green & Walham	Not working (disability/illness)	-1	-2	1	1	-1	0	-2	5.0	1	3	London	United Kingdom	0	0	0	0	1.0	0.75	1.0	1.0	0.833333333333334	0.9	0.833333333333334	0.161374306091976	0.153093108923949	0.233853586673371	0.14142135623731	0.131761569173683	0.1	0.131761569173683
R_21ptjN6CXhQx7L2	I'm against investment, particularly foreign, profiting from housing	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	74.0	9.0	National	Doctoral degree	1.0	No	Southwark	Dulwich Village	Not working (retired)	-2	-1	-1	1	2	-2	1	3.0	2	5	London	United Kingdom	0	1	0	1	1.40433338743068e-16	0.5	0.5	0.8	0.666666666666667	1.0	0.6	0.306186217847897	0.385275875185561	0.270030862433661	0.223606797749979	0.220479275922049	0.353553390593274	0.244948974278318
R_2q1r4KpH1NBMQme	I am generally in favour of modest, rather than high-intensity, development. More housing is needed in many areas especially for key workers	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	63.0	3.0	National	Master's degree	3.0	No	Kingston upon Thames	Coombe Vale	Employed (part-time)	-1	-1	0	0	0	0	-1	6.0	1	5	London	United Kingdom	-1	-1	0	0	1.0	1.0	1.0	0.6	0.8	1.0	0.75	0.440958551844099	0.204124145231932	0.243975018237133	0.173205080756888	0.2	0.440958551844099	0.222439130250652
R_25uepVsywlARKru	No need for new building in Kingston while approx 30% of retail space is vacant.	neighborhood	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Male	51.0	4.0	National	Higher education entrance qualification	2.0	Do not know	Kingston upon Thames	Canbury	Not employed (unemployed)	0	2	1	1	-1	1	-1	7.0	1	4	London	United Kingdom	0	0	1	-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3nqrJ0RY3xwrhXz	I live next to a large Royal Park and wouldn't like to see too much new building going on but there are a few places that have a little extra land that could be built on to compliment the area 	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	68.0	5.0	National	Higher education entrance qualification	4.0	Do not know	Richmond upon Thames	Teddington	Not working (retired)	-1	-1	0	0	0	-1	-1	5.0	1	5	London	United Kingdom	0	-1	1	-2	1.0	1.0	1.0	0.75	0.833333333333333	0.75	0.25	0.52704627669473	0.52704627669473	0.342326598440729	0.255155181539914	0.131761569173682	0.255155181539914	0.255155181539914
R_22FfsBHsSpQ4OMd	Population density in Enfield is already too high.	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	70.0	6.0	National	Master's degree	5.0	No	Enfield	Southgate	Not working (retired)	-1	-2	1	2	0	-1	1	3.0	2	5	London	United Kingdom	-1	-1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_1ooKxHTItHbbaX9	Rent caps and climate neutral 	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	45.0	4.0	National	Bachelor's degree	3.0	No	Sutton	Cheam	Employed (part-time)	-2	-1	-1	-1	-1	0	0	7.0	2	4	London	United Kingdom	-1	0	-2	1	-3.86191681543437e-16	0.25	-1.05325004057301e-16	0.4	0.5	0.3	-7.0216669371534e-17	0.5	0.255155181539914	0.342326598440729	0.223606797749979	0.176776695296637	0.152752523165195	0.21650635094611
R_3R1QCk1Ptu8CPHZ	Too much of population increase	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	8.0	National	Higher education entrance qualification	7.0	No	Bromley	Biggin Hill	Not working (retired)	-2	-1	-1	-2	1	0	-1	5.0	1	5	London	United Kingdom	-1	-1	1	1	0.999999999999999	0.333333333333333	-3.5108334685767e-16	0.2	0.8	0.666666666666667	0.5	0.52704627669473	0.295468420142639	0.5	0.14142135623731	0.223606797749979	0.314970394174356	0.270030862433661
R_1k1D8RePGGz9JO9	better for the people	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	65.0	8.0	National	Apprenticeship	2.0	No	Sutton	Cheam	Employed (full-time)	-2	-2	0	2	-1	1	-1	7.0	2	5	London	United Kingdom	0	0	0	0	0.666666666666667	0.2	1.0	0.2	0.5	1.0	0.5	0.314970394174356	0.2	0.342326598440729	0.2	0.228217732293819	0.52704627669473	0.197642353760524
R_1H614Ev2j9bOCUd	The lack of ecological specifications was a real problem for me in some proposals.	district	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	38.0	5.0	EU citizen	Master's degree	1.0	Yes	Newham	Forest Gate South	Employed (part-time)	-1	1	1	0	0	1	-1	8.0	2	3	London	United Kingdom	-1	0	-1	-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_C1PA7Vz2hMElwMV	I was against building densification in general.	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	38.0	4.0	National	Bachelor's degree	5.0	No	City of London	Aldersgate	Employed (full-time)	2	1	1	1	1	-1	-1	8.0	2	3	London	United Kingdom	1	-2	-3	2	0.666666666666667	1.0	-2.10650008114602e-16	1.0	0.666666666666667	-2.80866677486136e-16	0.571428571428572	0.314970394174356	0.342326598440729	0.52704627669473	0.243975018237133	0.314970394174356	0.52704627669473	0.206196524710581
R_3pstFmHYfGqdLFU	Considered most important criteria for myself	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	35.0	6.0	Dual citizenship	Bachelor's degree	2.0	No	Ealing	Northfield	Employed (full-time)	-1	1	0	1	0	0	0	5.0	1	3	London	United Kingdom	0	-1	0	0	0.5	0.333333333333333	1.0	0.333333333333333	1.0	1.0	0.5	0.385275875185561	0.295468420142639	0.52704627669473	0.166666666666667	6.60714855840077e-17	0.52704627669473	0.270030862433661
R_2veOJHmKiMDOJi1	Important factors are affordable housing, public involvement in whole project, not-for-profit contractor	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	65.0	1.0	National	Master's degree	1.0	No	Sutton	St Helier	Not working (retired)	-1	0	1	-2	-1	2	-2	8.0	1	5	London	United Kingdom	0	-1	1	1	0.333333333333333	0.0	-1.7554167342883499e-16	0.333333333333333	0.4	0.25	0.4	0.251976315339485	0.243975018237133	0.306186217847897	0.166666666666667	0.173205080756888	0.222439130250652	0.173205080756888
R_2VsX11NuIh3z7FZ	Proposal 1 seems fairer	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	70.0	8.0	National	Secondary school certificate	6.0	No	Sutton	Sutton South	Not working (other reason)	-1	-1	-1	1	0	-1	0	1.0	2	5	London	United Kingdom	-1	-3	-2	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3rIfSyMnVxg1JsQ	I believe that most proposal 1 would be best for my community and increase the populations diversity, age and more	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	32.0	7.0	National	Master's degree	2.0	No	Merton	Graveney	Employed (full-time)	-2	-1	-1	2	2	-2	2	10.0	2	2	London	United Kingdom	-1	0	1	3	0.666666666666667	0.6	4.21300016229204e-16	0.714285714285714	1.0	1.0	0.75	0.208333333333333	0.223606797749979	0.440958551844099	0.193429485824666	0.21650635094611	0.5	0.255155181539914
R_vAp0t4UioPLWSZj	I like the idea of a capitalist type investment so those are the type of proposals I like	district	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	62.0	9.0	National	Bachelor's degree	7.0	No	Brent	Kensal Green	Employed (full-time)	0	0	0	0	0	0	0	1.0	2	5	London	United Kingdom	0	0	0	0	0.25	0.4	1.0	0.333333333333333	0.5	-2.80866677486136e-16	0.6	0.255155181539914	0.244948974278318	0.52704627669473	0.208333333333333	0.228217732293819	0.52704627669473	0.244948974278318
R_30hMyZ4BlL6BVQU	The term and condition are generally accepted	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	36.0	4.0	National	Secondary school certificate	5.0	No	Barnet	Burnt Oak	Employed (full-time)	-1	1	1	0	0	1	2	4.0	2	3	London	United Kingdom	2	1	1	1	0.666666666666667	1.0	0.5	0.8	0.888888888888889	1.0	0.666666666666667	0.166666666666667	0.188982236504614	0.176776695296637	0.14142135623731	0.111111111111111	0.333333333333333	0.166666666666667
R_1Q6GtJA3bLSldtn	Building more accommodation just increases the already overpopulated community that I live in.	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	37.0	3.0	National	Secondary school certificate	4.0	No	Brent	Stonebridge	Employed (full-time)	-1	-1	0	2	-1	1	-2	4.0	-1	3	London	United Kingdom	1	0	-2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_27PEvp9vPkVzs3M	Best fit for me 	neighborhood	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Male	38.0	9.0	National	Bachelor's degree	3.0	No	Waltham Forest	Leyton	Employed (full-time)	-2	-2	1	1	2	1	1	8.0	1	3	London	United Kingdom	1	1	0	0	1.0	1.0	0.8	0.75	0.75	1.0	0.666666666666667	0.306186217847897	0.204124145231932	0.133333333333333	0.222439130250652	0.222439130250652	0.306186217847897	0.166666666666667
R_2CNQOr1OTCEwv5C	I think density is already too high 	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	39.0	10.0	National	Bachelor's degree	5.0	No	Croydon	South Croydon	Employed (full-time)	-2	-2	1	-1	0	-1	0	3.0	1	3	London	United Kingdom	-1	-2	0	-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_9YoagUu8mRFpFWp	Already over-built. Change building usage, don't build more.	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	57.0	6.0	National	Higher education entrance qualification	4.0	No	Sutton	Worcester Park	Employed (full-time)	-2	-2	-2	0	1	0	0	2.0	-2	5	London	United Kingdom	-2	-2	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ptLrfMkR2ba641j	Whilst I don't mind increases in density in principle. I think a 50% increase is too much for the area amenities. Also, a rent cap of 10% per year is clearly too high.	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	35.0	8.0	National	Bachelor's degree	3.0	No	Lambeth	Tulse Hill	Employed (full-time)	-1	0	-1	1	2	-1	1	7.0	2	3	London	United Kingdom	0	0	1	1	0.5	0.666666666666667	0.5	0.666666666666667	0.666666666666667	0.5	0.666666666666667	0.353553390593274	0.295468420142639	0.353553390593274	0.295468420142639	0.166666666666667	0.239356776939085	0.208333333333333
R_1LqeyAoBDrCma0R	I want my area to be like it was, I had developments, its choking out the common folk here	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	42.0	1.0	National	Secondary school certificate	5.0	No	Wandsworth	Shaftesbury	Employed (part-time)	-1	-2	1	1	-1	-1	0	5.0	-2	3	London	United Kingdom	-1	0	2	-1	0.5	0.333333333333333	0.5	0.4	0.285714285714286	0.5	0.571428571428571	0.395284707521048	0.314970394174356	0.395284707521047	0.244948974278318	0.159719141249985	0.395284707521047	0.206196524710581
R_3DnCOzTjFKdEKGK	Different reasons for different proposals. But all had to be net zero compliant. 	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	53.0	1.0	National	Doctoral degree	5.0	No	Lewisham	New Cross	Employed (part-time)	-2	-2	-1	1	1	1	0	2.0	2	4	London	United Kingdom	0	1	0	1	1.0	0.5	1.0	1.0	0.875	1.0	1.0	0.243975018237133	0.293150984988964	0.440958551844099	4.2491873609703704e-17	0.146575492494482	0.440958551844099	0.243975018237133
R_u7CKPXMUQWZUsBX	Didn't like the cost or overpopulation	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	39.0	3.0	National	Secondary school certificate	7.0	No	Havering	Emerson Park	Employed (full-time)	-1	-1	1	0	0	-1	0	3.0	0	3	London	United Kingdom	0	0	-1	-3	-5.44179187629389e-16	0.333333333333333	-1.7554167342883499e-16	-1.7554167342883499e-16	0.166666666666667	0.333333333333333	-1.75541673428835e-17	0.333333333333334	0.166666666666667	0.233853586673371	0.14142135623731	0.131761569173682	0.166666666666667	0.125
R_3kESV8YbBC9HpEk	It doesn't really affect me much, considering my current housing situation, but I think affordable housing is necessary and I don't agree with the idea of people going homeless	district	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	25.0	6.0	National	Higher education entrance qualification	3.0	Do not know	Haringey	Hornsey	Not working (disability/illness)	-2	-2	0	0	0	0	0	5.0	0	2	London	United Kingdom	0	0	1	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3F5mP5JuvR3YYdk	I would like mixed use with restaurants and shops to bring more life to the neighbourhood	neighborhood	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	Male	36.0	5.0	Dual citizenship	Bachelor's degree	3.0	No	Lambeth	Oval	Employed (full-time)	1	-1	0	1	1	0	1	3.0	0	3	London	United Kingdom	1	2	1	-1	0.9	1.0	1.0	1.0	1.0	1.0	1.0	0.1	0.233853586673371	0.333333333333333	0.125	0.0883883476483184	0.233853586673371	0.14142135623731
R_YSmUAtLUl9DAx69	brings community together	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	45.0	6.0	National	Master's degree	7.0	No	Greenwich	Blackheath Westcombe	Employed (full-time)	-1	-1	0	0	1	-1	1	2.0	-1	4	London	United Kingdom	1	1	2	0	0.833333333333333	1.0	-1.40433338743068e-16	0.666666666666667	0.875	1.0	0.75	0.181620789314195	0.173205080756888	0.333333333333333	0.166666666666667	0.146575492494482	0.440958551844098	0.222439130250652
R_3P78JaKRcHaTG8b	rent cap, limited increase population, residents involvement in the project	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	41.0	5.0	EU citizen	Master's degree	2.0	No	Islington	Finsbury Park	Employed (full-time)	-1	-1	1	1	1	-1	0	6.0	2	3	London	United Kingdom	0	1	1	2	1.40433338743068e-16	0.666666666666667	0.6	0.5	0.714285714285714	0.25	0.6	0.5	0.220479275922049	0.163299316185545	0.176776695296637	0.193429485824666	0.222439130250652	0.244948974278318
R_OxmGCIb3YnFLke5	Rent controls were the most important factor for me.	district	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Male	68.0	8.0	Dual citizenship	Bachelor's degree	1.0	No	Southwark	Newington	Not working (retired)	1	-2	0	2	1	0	-1	5.0	1	5	London	United Kingdom	0	-1	1	-1	0.333333333333333	0.0	0.5	0.5	0.5	1.0	0.75	0.295468420142639	0.306186217847897	0.385275875185561	0.270030862433661	0.176776695296637	0.353553390593274	0.265165042944955
R_3DqqjoJkJbdz25L	I adopted a middle of the road stance, against the criterion: 'is this reasonable.'  I am also less concerned with the fine detail than with the 'how' of the project. Implementation is as important as the strategy, and in the UK most projects succeed or fail because of how they are implemented rather the nature of the concept.	other district	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	63.0	4.0	EU citizen	Master's degree	5.0	No	Harrow	Pinner	Employed (part-time)	-2	-2	0	2	2	-1	-1	3.0	2	5	London	United Kingdom	-2	1	0	1	0.666666666666667	1.0	1.0	0.75	0.857142857142857	1.0	0.666666666666667	0.166666666666667	0.161374306091976	0.333333333333333	0.153093108923949	0.123717914826348	0.233853586673371	0.166666666666667
