	id	doc	frame	minority	linguistic_minority	religious_minority	social_class_minority	sexual_orientation_minority	ethnic_minority	national_minority	other_minority	disabled_minority	gender	age_numerical	income	citizenship	education	political_left_right	exp_housing_discrim	city_district	city_neighborhood	prof_situation	fear_forced_out	seen_landlord_pressure	changes_in_community	seen_renovations	neighborhood_connection	respect_rules	neighbhorhood_crime	env_pollution_impact	climate_concern	age	city	country	preframe_densifproj_acceptance	postframe_densifproj_acceptance	densifproj_on_rent	densifproj_on_social	imce_RentContr	imce_InclZon	imce_Partic	imce_forProf	imce_dens	imce_mixUse	imce_ClimNeutr	imce_RentContr_se	imce_InclZon_se	imce_Partic_se	imce_forProf_se	imce_dens_se	imce_mixUse_se	imce_ClimNeutr_se	ResponseId	Q12.6_corrected	response_char_length	Document_No	Dominant_Topic	Topic_Perc_Contrib	Topic_0	Topic_1	Topic_2	Topic_3	Topic_4	Topic_5	Topic_6	Topic_7	Topic_8	Topic_9	Topic_10
1960	R_1jCA582bkD0GJN2	None of proposals will address the existing housing problems and affordability	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	52.0	2.0	National	Secondary school certificate	3.0	No	Westminster	Maida Vale	Employed (part-time)	1	1	1	1	1	1	-1	9.0	2	4	London	United Kingdom	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_1jCA582bkD0GJN2	None of proposals will address the existing housing problems and affordability	78	1960	8.0	0.1352	0.08264462809917356	0.08264462809917356	0.10284664830119375	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.10082644628099173	0.08264462809917356	0.13516988062442606	0.08264462809917356	0.08264462809917356
1961	R_1IGJUBgcXC6PZlz	All the options presented are extremely unacceptable to me. We need quality housing that can be afforded by people on very low wages.	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	64.0	2.0	National	Higher education entrance qualification	1.0	No	Enfield	Southgate Green	Employed (part-time)	-1	0	1	1	2	-2	1	7.0	2	5	London	United Kingdom	-1	-1	1	-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_1IGJUBgcXC6PZlz	All the options presented are extremely unacceptable to me. We need quality housing that can be afforded by people on very low wages.	133	1961	8.0	0.1109	0.07760942760942761	0.09242424242424242	0.09242424242424242	0.09242424242424242	0.10168350168350168	0.07760942760942761	0.07760942760942761	0.09612794612794612	0.11094276094276094	0.07575757575757576	0.10538720538720539
1962	R_1Cay4rMkGlfXfCG	The second proposal seemed to be the most realistic when it came to the expenses I can afford in my lifestyle in this moment of time.	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	25.0	3.0	National	Higher education entrance qualification	1.0	No	Ealing	East Acton	Employed (full-time)	2	-2	0	2	1	-2	-2	1.0	2	2	London	United Kingdom	2	0	1	-2	0.666666666666667	0.666666666666667	0.5	0.5	0.571428571428572	0.4	1.0	0.314970394174356	0.314970394174356	0.279508497187474	0.279508497187474	0.206196524710581	0.244948974278318	0.342326598440729	R_1Cay4rMkGlfXfCG	The second proposal seemed to be the most realistic when it came to the expenses I can afford in my lifestyle in this moment of time.	133	1962	10.0	0.119	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.11092745638200183	0.10688705234159779	0.08466483011937558	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.11900826446280992
1963	R_stnf7fESYbWoy5P	I would most prefer carbon neutral projects and projects that only build residential properties. Living around operating businesses is very unpleasant.	neighborhood	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Female	32.0	1.0	National	Secondary school certificate	0.0	No	Sutton	Cheam	Employed (full-time)	0	-2	-1	-1	-1	-1	1	8.0	2	2	London	United Kingdom	0	-2	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_stnf7fESYbWoy5P	I would most prefer carbon neutral projects and projects that only build residential properties. Living around operating businesses is very unpleasant.	151	1963	5.0	0.1565	0.08726610365954628	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.07451564828614009	0.1564828614008942	0.07451564828614009	0.07633714191091241	0.07633714191091241	0.07451564828614009	0.10730253353204174
1964	R_27mws1nsvzkBtcF	Density too high	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	25.0	6.0	National	Higher technical examination	4.0	Yes	Harrow	Rayners Lane	Employed (full-time)	1	1	1	-1	-2	-2	-2	1.0	-2	2	London	United Kingdom	-2	-3	3	3	0.5	0.999999999999999	0.0	0.5	0.666666666666667	1.0	0.571428571428572	0.385275875185561	0.52704627669473	0.306186217847897	0.270030862433661	0.166666666666667	0.353553390593274	0.206196524710581	R_27mws1nsvzkBtcF	Density too high	16	1964	7.0	0.1066	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.10664335664335663	0.0874125874125874	0.0874125874125874
1965	R_30qqgPkIU17XawW	There is generally acceptance that we have a desperate need for social housing but we need to make sure that it is affordable regardless of race, profession etc.	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	53.0	3.0	National	Secondary school certificate	3.0	No	Harrow	Roxbourne	Employed (full-time)	-2	-2	-1	1	0	1	-1	4.0	1	4	London	United Kingdom	0	1	0	1	0.5	-7.0216669371534e-17	-4.21300016229204e-16	0.285714285714286	-2.10650008114602e-16	0.333333333333333	0.333333333333333	0.385275875185561	0.204124145231932	0.52704627669473	0.193429485824666	0.14142135623731	0.314970394174356	0.220479275922049	R_30qqgPkIU17XawW	There is generally acceptance that we have a desperate need for social housing but we need to make sure that it is affordable regardless of race, profession etc.	161	1965	2.0	0.1448	0.09399075500770417	0.07704160246533129	0.14483821263482283	0.10529019003595276	0.07704160246533129	0.08269131997945559	0.09399075500770417	0.07704160246533129	0.07704160246533129	0.09399075500770417	0.07704160246533129
1966	R_2t4DaZgf654vCFh	It's because I see how the world is evolving and there are some good ideas here.	other district	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Female	27.0	3.0	National	Higher education entrance qualification	5.0	No	Bromley	Shortlands	Employed (full-time)	2	2	0	1	0	0	0	3.0	1	2	London	United Kingdom	-3	-1	0	-1	0.8	0.5	0.666666666666667	0.75	0.7	1.0	0.5	0.223606797749979	0.353553390593274	0.295468420142639	0.255155181539914	0.152752523165195	0.342326598440729	0.176776695296637	R_2t4DaZgf654vCFh	It's because I see how the world is evolving and there are some good ideas here.	80	1966	0.0	0.1027	0.10269360269360268	0.08417508417508417	0.09857837635615413	0.10269360269360268	0.08623269734380845	0.08623269734380845	0.10063598952487841	0.08623269734380845	0.08417508417508417	0.08417508417508417	0.08417508417508417
1967	R_2eOmocToL9f3wJU	the white community 	district	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	Female	27.0	8.0	National	Higher technical examination	1.0	Do not know	Kingston upon Thames	Grove	Employed (full-time)	0	1	-1	2	0	0	-1	10.0	2	2	London	United Kingdom	1	0	1	-1	1.0	0.6	0.6	0.666666666666667	0.666666666666667	0.5	0.8	0.353553390593274	0.244948974278318	0.163299316185545	0.314970394174356	0.220479275922049	0.385275875185561	0.223606797749979	R_2eOmocToL9f3wJU	the white community 	20	1967	1.0	0.1066	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
1968	R_1GJPaWYETrOdLlb	The rent increases I have undergone are terrible in London and I would always vote in favour of a scheme that was more fair and limits rent increases	neighborhood	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Male	43.0	3.0	National	Bachelor's degree	5.0	Do not know	Kensington and Chelsea	Pembridge	Employed (full-time)	-1	0	1	2	0	0	0	3.0	0	3	London	United Kingdom	1	2	0	0	0.333333333333333	0.833333333333333	1.0	0.714285714285714	1.0	1.0	0.5	0.251976315339485	0.195433989992643	0.342326598440729	0.193429485824666	0.125	0.342326598440729	0.239356776939084	R_1GJPaWYETrOdLlb	The rent increases I have undergone are terrible in London and I would always vote in favour of a scheme that was more fair and limits rent increases	149	1968	9.0	0.1164	0.07451564828614009	0.07998012916045702	0.08908759728431859	0.09455207815863552	0.0763371419109124	0.1054810399072694	0.0909090909090909	0.1054810399072694	0.07451564828614009	0.11641000165590328	0.09273058453386321
1969	R_32LwWIlw7mzyfYh	I choose proposal 2 because they care about the environment. 	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	30.0	1.0	National	Secondary school certificate	5.0	No	Hackney	Hackney Downs	Employed (full-time)	-2	-2	-2	1	1	-2	-2	10.0	2	2	London	United Kingdom	1	2	2	2	0.333333333333333	0.5	7.0216669371534e-17	0.5	0.5	1.0	0.333333333333333	0.208333333333333	0.395284707521047	0.342326598440729	0.395284707521047	0.197642353760524	0.243975018237133	0.208333333333333	R_32LwWIlw7mzyfYh	I choose proposal 2 because they care about the environment. 	61	1969	4.0	0.1046	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.104631217838765	0.08785972936916332	0.08576329331046312	0.08576329331046312	0.104631217838765	0.08576329331046312	0.1025347817800648
1970	R_eFMbJn3n1abP637	Social equality fairness non profit favoured more humane	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	58.0	3.0	National	Bachelor's degree	0.0	No	Islington	Barnsbury	Employed (part-time)	-2	-1	1	0	-2	0	-2	8.0	1	5	London	United Kingdom	0	0	1	0	0.333333333333334	0.333333333333334	0.333333333333334	0.8	0.666666666666667	0.25	0.4	0.251976315339485	0.251976315339485	0.251976315339485	0.223606797749979	0.166666666666667	0.153093108923949	0.173205080756888	R_eFMbJn3n1abP637	Social equality fairness non profit favoured more humane	56	1970	2.0	0.1311	0.10082644628099173	0.08264462809917356	0.13112947658402202	0.10082644628099173	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.08870523415977963	0.08264462809917356
1971	R_TuDoY7v9tOL79JL	Environmental impacts are important 	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	33.0	9.0	National	Bachelor's degree	3.0	No	Kingston upon Thames	Surbiton Hill	Employed (full-time)	1	-1	-1	-1	1	0	0	10.0	2	2	London	United Kingdom	1	1	0	2	-2.80866677486136e-16	0.25	0.5	0.4	0.285714285714286	0.25	0.0	0.52704627669473	0.255155181539914	0.166666666666667	0.244948974278318	0.159719141249985	0.255155181539914	3.9252311467094404e-17	R_TuDoY7v9tOL79JL	Environmental impacts are important 	36	1971	1.0	0.1046	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312	0.1025347817800648	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08785972936916332	0.08576329331046312	0.08576329331046312
1972	R_9tvbRig4RAcTjup	Zero emissions, affordable housing	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	41.0	4.0	National	Bachelor's degree	4.0	No	Waltham Forest	Leyton	Not employed (unemployed)	-2	1	-2	-2	1	-1	-1	5.0	1	3	London	United Kingdom	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_9tvbRig4RAcTjup	Zero emissions, affordable housing	34	1972	2.0	0.1235	0.08576329331046312	0.104631217838765	0.12349914236706688	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312
1973	R_2dm7v7szXeM9MDw	The population density is already very high, therefore it should be managed carefully	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	76.0	2.0	National	Secondary school certificate	7.0	No	Sutton	Sutton West	Not working (retired)	-2	0	1	1	1	-1	-1	1.0	2	5	London	United Kingdom	0	1	0	1	0.999999999999999	0.5	-6.31950024343806e-16	-1.40433338743068e-16	0.75	0.5	0.6	0.52704627669473	0.270030862433661	0.5	0.188982236504614	0.153093108923949	0.385275875185561	0.244948974278318	R_2dm7v7szXeM9MDw	The population density is already very high, therefore it should be managed carefully	85	1973	7.0	0.1331	0.08264462809917356	0.08264462809917356	0.0866850321395776	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.13314967860422403	0.10082644628099173	0.08264462809917356	0.10082644628099173
1974	R_1gG7HJx4MM6Bbik	More affordable housing 	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	33.0	3.0	National	Bachelor's degree	2.0	No	Croydon	South Norwood	Employed (part-time)	-2	-1	0	1	-1	-1	-1	4.0	1	2	London	United Kingdom	1	0	1	-2	0.75	-7.0216669371534e-17	0.5	0.666666666666667	0.5	2.10650008114602e-16	0.5	0.255155181539914	0.243975018237133	0.395284707521047	0.314970394174356	0.279508497187474	0.342326598440729	0.228217732293819	R_1gG7HJx4MM6Bbik	More affordable housing 	24	1974	2.0	0.1259	0.0874125874125874	0.0874125874125874	0.12587412587412586	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
1975	R_1Dqm710vd42BeTP	Cost of rent and more homes more choices	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	40.0	2.0	National	Higher technical examination	3.0	No	Barnet	Burnt Oak	Employed (part-time)	-1	-2	-1	-2	0	-1	1	1.0	-2	3	London	United Kingdom	3	1	2	0	0.5	0.75	3.5108334685767e-16	0.625	0.571428571428571	1.0	0.8	0.166666666666667	0.255155181539914	0.52704627669473	0.171163299220364	0.206196524710581	0.243975018237133	0.2	R_1Dqm710vd42BeTP	Cost of rent and more homes more choices	40	1975	0.0	0.1027	0.10269360269360268	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.10269360269360268	0.10269360269360268	0.10269360269360268
1976	R_AsrPPXeaSpCO50J	Climate goals and how much population density 	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	41.0	9.0	National	Bachelor's degree	4.0	No	Lambeth	Streatham Hill	Employed (full-time)	-2	-2	0	1	1	-2	0	5.0	1	3	London	United Kingdom	-1	-1	-1	1	-3.5108334685767e-17	-1.7554167342883499e-16	0.5	0.333333333333333	0.5	0.3	-2.10650008114602e-16	0.5	0.267261241912425	0.353553390593274	0.208333333333333	0.239356776939085	0.152752523165195	0.342326598440729	R_AsrPPXeaSpCO50J	Climate goals and how much population density 	46	1976	7.0	0.1212	0.08417508417508417	0.11915450804339693	0.08417508417508417	0.08623269734380845	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.1212121212121212	0.08417508417508417	0.08417508417508417	0.08417508417508417
1977	R_2B4FlfwgqhMFIir	Favour with anything that will make people life better. going against anything the make life hard 	other district	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	37.0	1.0	National	Secondary school certificate	4.0	Do not know	Lewisham	Perry Vale	Employed (part-time)	-1	-1	-1	-2	0	-1	-1	1.0	2	3	London	United Kingdom	0	0	1	0	0.75	0.5	0.5	0.6	0.555555555555556	0.5	0.666666666666667	0.255155181539914	0.395284707521047	0.279508497187474	0.244948974278318	0.175682092231577	0.395284707521047	0.208333333333333	R_2B4FlfwgqhMFIir	Favour with anything that will make people life better. going against anything the make life hard 	98	1977	3.0	0.1347	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.13474025974025972	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.11688311688311688	0.08116883116883117	0.09902597402597403
1978	R_214nprWQlDrUIr0	because rent increase is lower 	neighborhood	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	Female	26.0	2.0	National	Master's degree	7.0	Do not know	Barking and Dagenham	Chadwell Heath	Employed (full-time)	-2	1	0	2	1	-2	-1	6.0	2	2	London	United Kingdom	0	0	-2	1	1.0	0.5	4.21300016229204e-16	1.0	0.875	0.75	1.0	0.14142135623731	0.176776695296637	1.59141379812707e-16	0.161374306091976	0.116926793336686	0.153093108923949	0.161374306091976	R_214nprWQlDrUIr0	because rent increase is lower 	31	1978	7.0	0.1151	0.08576329331046313	0.08785972936916334	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.09414903754526396	0.11511339813226605	0.08576329331046313	0.10253478178006481	0.08576329331046313
1979	R_vUN4lwMO8BG9El3	A lack of rent controls helps to keep neighbourhoods from being overrun by antisocial people	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	49.0	4.0	National	Bachelor's degree	6.0	No	Hillingdon	West Drayton	Employed (full-time)	-2	-2	1	1	1	2	-2	7.0	1	4	London	United Kingdom	-3	-3	-2	-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_vUN4lwMO8BG9El3	A lack of rent controls helps to keep neighbourhoods from being overrun by antisocial people	92	1979	9.0	0.1246	0.07974481658692185	0.10703526493000179	0.07974481658692185	0.07974481658692185	0.07974481658692185	0.07974481658692185	0.07974481658692185	0.08169413432571328	0.1089845826687932	0.1245791245791246	0.09923799397483608
1980	R_2fIHD51QKvsiPUI	Preferred government investment and lower population density. Green credentials are good too	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	42.0	5.0	National	Bachelor's degree	2.0	No	Barnet	Burnt Oak	Employed (full-time)	-2	-1	0	-2	0	-1	-1	4.0	2	3	London	United Kingdom	-2	-2	1	0	-3.5108334685767e-17	-3.5108334685767e-17	1.05325004057301e-16	0.333333333333333	0.111111111111111	0.25	0.25	0.173205080756888	0.243975018237133	0.440958551844099	0.166666666666667	0.111111111111111	0.222439130250652	0.222439130250652	R_2fIHD51QKvsiPUI	Preferred government investment and lower population density. Green credentials are good too	92	1980	7.0	0.1392	0.09587399417907892	0.07704160246533127	0.07704160246533127	0.07704160246533127	0.07892484163670603	0.12788906009244988	0.07892484163670603	0.1391884951206985	0.09399075500770415	0.07704160246533127	0.07704160246533127
1981	R_2B8KVxtcGwlxH2S	My first thing was about the investor. I generally wouldn't support for-profit investments especially when they are international	district	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Male	28.0	4.0	National	Bachelor's degree	2.0	Do not know	Barnet	West Hendon	Employed (full-time)	-1	-1	0	1	-1	1	-1	5.0	2	2	London	United Kingdom	0	0	1	1	1.0	0.333333333333333	0.0	0.833333333333334	0.555555555555556	0.5	0.5	0.52704627669473	0.314970394174356	0.52704627669473	0.131761569173682	0.175682092231577	0.395284707521047	0.228217732293819	R_2B8KVxtcGwlxH2S	My first thing was about the investor. I generally wouldn't support for-profit investments especially when they are international	129	1981	5.0	0.1499	0.07974481658692185	0.07974481658692185	0.07974481658692185	0.09728867623604466	0.07974481658692185	0.14992025518341306	0.1089845826687932	0.08169413432571328	0.0836434520645047	0.07974481658692185	0.07974481658692185
1982	R_1mPMhxgdLGwJuhO	Can't think of any now 	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	40.0	3.0	EU citizen	Secondary school certificate	3.0	No	Barnet	High Barnet	Employed (full-time)	-1	0	0	0	-1	-1	0	5.0	2	3	London	United Kingdom	0	0	0	1	0.333333333333333	0.25	0.0	0.428571428571429	0.25	1.0	0.25	0.314970394174356	0.265165042944955	0.267261241912424	0.206196524710581	0.265165042944955	0.306186217847897	0.265165042944955	R_1mPMhxgdLGwJuhO	Can't think of any now 	23	1982	0.0	0.0909	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093
1983	R_phiGxtpxWYSopNf	Because of affordable housing	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	28.0	5.0	National	Bachelor's degree	5.0	No	Waltham Forest	Leytonstone	Employed (full-time)	-1	-1	0	1	-1	0	1	5.0	-2	2	London	United Kingdom	0	0	-2	1	0.333333333333333	7.0216669371534e-17	1.0	0.5	0.666666666666667	1.0	0.5	0.314970394174356	0.342326598440729	0.52704627669473	0.279508497187474	0.208333333333333	0.52704627669473	0.228217732293819	R_phiGxtpxWYSopNf	Because of affordable housing	29	1983	2.0	0.1259	0.0874125874125874	0.0874125874125874	0.12587412587412586	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
1984	R_3dDOMrPjbZ5j0gV	The area is already too built up with too many residents. 	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	45.0	1.0	National	Bachelor's degree	3.0	No	Redbridge	Newbury	Not working (other reason)	-1	0	-1	-1	1	0	-1	1.0	1	4	London	United Kingdom	-2	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_3dDOMrPjbZ5j0gV	The area is already too built up with too many residents. 	58	1984	1.0	0.1046	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312
